match_id,match,liga,selection,data_status,sample_status,prior_status,shrinkage_applied,p_model,p_market,delta_model_market_pp,p_scoreline,p_strength,p_market_component,p_scoreline_raw,p_strength_raw,n_current_home,n_current_away,n_prior_home,n_prior_away,weight_current,weight_prior,haircut_total,p_adj,scoreline_strength_gap,model_top1,market_top1,scoreline_top1,strength_top1,scoreline_raw_top1,strength_raw_top1,pdraw_model,pdraw_market,lambda_home_scoreline,lambda_away_scoreline,lambda_home_scoreline_raw,lambda_away_scoreline_raw
8697472,Zrinjski vs Velež,Bosnia and Herzegovina Premier League of Bosnia,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.4749670719,0.3206731512,15.42939208,0.4792413285,0.6207124795,0.3206731512,0.3524089224,0.4619512611,4,4,35,35,0.1025641026,0.8974358974,0.045,0.4299670719,0.1414711509,0.5250329281,0.6793268488,0.5207586715,0.3792875205,0.6475910776,0.5380487389,0.246543132,0.206885904,1.567692308,0.9370512821,2.09,0.9025
8697472,Zrinjski vs Velež,Bosnia and Herzegovina Premier League of Bosnia,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.753456868,0.793114096,-3.965722806,0.7463205908,0.7280721943,0.793114096,0.8000635014,0.7577943284,4,4,35,35,0.1025641026,0.8974358974,0.045,0.708456868,0.1414711509,0.5250329281,0.6793268488,0.5207586715,0.3792875205,0.6475910776,0.5380487389,0.246543132,0.206885904,1.567692308,0.9370512821,2.09,0.9025
8547615,Sparta Rotterdam vs Heerenveen,Netherlands Eredivisie,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.5640869164,0.6324378416,-6.835092523,0.5101700716,0.6035696806,0.6324378416,0.588932326,0.5902148271,3,2,54,54,0.05263157895,0.9473684211,0.045,0.5190869164,0.09339960893,0.4359130836,0.3822646448,0.4898299284,0.3964303194,0.411067674,0.4097851729,0.2168553115,0.2501731968,1.727310464,2.202711466,1.756666667,1.8575
8547615,Sparta Rotterdam vs Heerenveen,Netherlands Eredivisie,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.6527683952,0.6177353552,3.503303995,0.6937135818,0.6059110619,0.6177353552,0.6296768836,0.6380163636,3,2,54,54,0.05263157895,0.9473684211,0.045,0.6077683952,0.09339960893,0.4359130836,0.3822646448,0.4898299284,0.3964303194,0.411067674,0.4097851729,0.2168553115,0.2501731968,1.727310464,2.202711466,1.756666667,1.8575
8547615,Sparta Rotterdam vs Heerenveen,Netherlands Eredivisie,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7831446885,0.7498268032,3.331788528,0.7961163466,0.7905192575,0.7498268032,0.7813907905,0.7717688093,3,2,54,54,0.05263157895,0.9473684211,0.045,0.7381446885,0.09339960893,0.4359130836,0.3822646448,0.4898299284,0.3964303194,0.411067674,0.4097851729,0.2168553115,0.2501731968,1.727310464,2.202711466,1.756666667,1.8575
8558395,Kilmarnock vs Hearts,Scotland Premiership,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.5570924578,0.4383737257,11.87187322,0.5883184012,0.6133593031,0.4383737257,0.4034190973,0.4086838314,3,3,36,36,0.07692307692,0.9230769231,0.045,0.5120924578,0.0250409019,0.4429075422,0.5616262743,0.4116815988,0.3866406969,0.5965809027,0.5913161686,0.2531139913,0.2344789695,1.245384615,1.422884615,1.18,2.1575
8558395,Kilmarnock vs Hearts,Scotland Premiership,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.6960215335,0.7961052439,-10.00837104,0.6704419408,0.6470970087,0.7961052439,0.7992707946,0.8004387978,3,3,36,36,0.07692307692,0.9230769231,0.045,0.6510215335,0.0250409019,0.4429075422,0.5616262743,0.4116815988,0.3866406969,0.5965809027,0.5913161686,0.2531139913,0.2344789695,1.245384615,1.422884615,1.18,2.1575
8558395,Kilmarnock vs Hearts,Scotland Premiership,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7468860087,0.7655210305,-1.863502179,0.741239658,0.7395436882,0.7655210305,0.7973101082,0.7908773708,3,3,36,36,0.07692307692,0.9230769231,0.045,0.7018860087,0.0250409019,0.4429075422,0.5616262743,0.4116815988,0.3866406969,0.5965809027,0.5913161686,0.2531139913,0.2344789695,1.245384615,1.422884615,1.18,2.1575
8551551,OFK Beograd vs Radnički Kragujevac,Serbia SuperLiga,1X,CRITICAL MISSING,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,,,,0.8009765654,0.626032504,,0.7084718484,0.5040268577,4,5,60,60,0.0625,0.9375,0.045,,0.1963389419,,,0.5541511273,0.373967496,0.4300074514,0.4959731423,,,1.630176854,0.8664302885,1.3025,1.02
8551551,OFK Beograd vs Radnički Kragujevac,Serbia SuperLiga,X2,CRITICAL MISSING,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,,,,0.4458488727,0.6421878147,,0.5699925486,0.7393127808,4,5,60,60,0.0625,0.9375,0.045,,0.1963389419,,,0.5541511273,0.373967496,0.4300074514,0.4959731423,,,1.630176854,0.8664302885,1.3025,1.02
8551551,OFK Beograd vs Radnički Kragujevac,Serbia SuperLiga,12,CRITICAL MISSING,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,,,,0.7531745618,0.7317796814,,0.721535603,0.7566603614,4,5,60,60,0.0625,0.9375,0.045,,0.1963389419,,,0.5541511273,0.373967496,0.4300074514,0.4959731423,,,1.630176854,0.8664302885,1.3025,1.02
8551674,Radnik Surdulica vs Partizan,Serbia SuperLiga,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.6814024646,0.501754386,17.96480786,0.7963923308,0.6310708109,0.501754386,0.6404736237,0.5825639319,5,4,60,60,0.07692307692,0.9230769231,0.045,0.6364024646,0.1873907935,0.4289377244,0.498245614,0.551339628,0.3689291891,0.3999116952,0.4174360681,0.2524647402,0.2526315789,1.648121566,0.8949879808,1.57,1.4775
8551674,Radnik Surdulica vs Partizan,Serbia SuperLiga,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.5710622756,0.750877193,-17.98149174,0.448660372,0.6360511655,0.750877193,0.6000883048,0.6552454119,5,4,60,60,0.07692307692,0.9230769231,0.045,0.5260622756,0.1873907935,0.4289377244,0.498245614,0.551339628,0.3689291891,0.3999116952,0.4174360681,0.2524647402,0.2526315789,1.648121566,0.8949879808,1.57,1.4775
8551674,Radnik Surdulica vs Partizan,Serbia SuperLiga,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7475352598,0.7473684211,0.01668387106,0.7549472972,0.7328780236,0.7473684211,0.7594380715,0.7621906562,5,4,60,60,0.07692307692,0.9230769231,0.045,0.7025352598,0.1873907935,0.4289377244,0.498245614,0.551339628,0.3689291891,0.3999116952,0.4174360681,0.2524647402,0.2526315789,1.648121566,0.8949879808,1.57,1.4775
8555849,Maccabi Haifa vs Ironi Tiberias,Israel Israeli Premier League,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7129500418,0.8608641071,-14.79140654,0.6825386318,0.6258587964,0.8608641071,0.7409321287,0.7283239028,2,2,28,28,0.06666666667,0.9333333333,0.045,0.6679500418,0.05909416352,0.4911744115,0.6799874464,0.4479347877,0.3888406241,0.5018422627,0.494057777,0.2217756303,0.1808766607,1.713833333,1.410666667,1.7075,1.16
8555849,Maccabi Haifa vs Ironi Tiberias,Israel Israeli Premier League,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.5088255885,0.3200125536,18.88130349,0.5520652123,0.6111593759,0.3200125536,0.4981577373,0.505942223,2,2,28,28,0.06666666667,0.9333333333,0.045,0.4638255885,0.05909416352,0.4911744115,0.6799874464,0.4479347877,0.3888406241,0.5018422627,0.494057777,0.2217756303,0.1808766607,1.713833333,1.410666667,1.7075,1.16
8555849,Maccabi Haifa vs Ironi Tiberias,Israel Israeli Premier League,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7782243697,0.8191233393,-4.089896957,0.7653961559,0.7629818277,0.8191233393,0.760910134,0.7657338742,2,2,28,28,0.06666666667,0.9333333333,0.045,0.7332243697,0.05909416352,0.4911744115,0.6799874464,0.4479347877,0.3888406241,0.5018422627,0.494057777,0.2217756303,0.1808766607,1.713833333,1.410666667,1.7075,1.16
8555899,Maccabi Netanya vs Maccabi Tel Aviv,Israel Israeli Premier League,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.5878977477,0.4184033873,16.94943605,0.6622720562,0.6086434913,0.4184033873,0.4335855733,0.4782790415,2,2,28,28,0.06666666667,0.9333333333,0.045,0.5428977477,0.05467451603,0.4121022523,0.5815966127,0.4279454521,0.3913565087,0.5664144267,0.5217209585,0.2278875023,0.2075242459,1.688333333,1.477833333,1.325,2.1675
8555899,Maccabi Netanya vs Maccabi Tel Aviv,Israel Israeli Premier League,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.6399897546,0.7891208587,-14.91311041,0.5720545479,0.6267290639,0.7891208587,0.7710135209,0.7314591636,2,2,28,28,0.06666666667,0.9333333333,0.045,0.5949897546,0.05467451603,0.4121022523,0.5815966127,0.4279454521,0.3913565087,0.5664144267,0.5217209585,0.2278875023,0.2075242459,1.688333333,1.477833333,1.325,2.1675
8555899,Maccabi Netanya vs Maccabi Tel Aviv,Israel Israeli Premier League,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7721124977,0.7924757541,-2.036325641,0.7656733959,0.7646274448,0.7924757541,0.7954009058,0.790261795,2,2,28,28,0.06666666667,0.9333333333,0.045,0.7271124977,0.05467451603,0.4121022523,0.5815966127,0.4279454521,0.3913565087,0.5664144267,0.5217209585,0.2278875023,0.2075242459,1.688333333,1.477833333,1.325,2.1675
8574387,Alverca vs Rio Ave FC,Portugal Liga NOS,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.6619267726,0.7658469748,-10.39202023,0.6249908746,0.6318783663,0.7658469748,0.7001125054,0.7093898744,3,3,53,53,0.05357142857,0.9464285714,0.045,0.6169267726,0.007796744391,0.4020129323,0.4903728276,0.3750091254,0.3777574635,0.4378917718,0.466278113,0.2599138403,0.2754741473,1.373348214,1.384404762,1.4325,1.138333333
8574387,Alverca vs Rio Ave FC,Portugal Liga NOS,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.5979870677,0.5096271724,8.835989528,0.6300392809,0.6222425365,0.5096271724,0.5621082282,0.533721887,3,3,53,53,0.05357142857,0.9464285714,0.045,0.5529870677,0.007796744391,0.4020129323,0.4903728276,0.3750091254,0.3777574635,0.4378917718,0.466278113,0.2599138403,0.2754741473,1.373348214,1.384404762,1.4325,1.138333333
8574387,Alverca vs Rio Ave FC,Portugal Liga NOS,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7400861597,0.7245258527,1.5560307,0.7449698445,0.7458790972,0.7245258527,0.7377792665,0.7568882386,3,3,53,53,0.05357142857,0.9464285714,0.045,0.6950861597,0.007796744391,0.4020129323,0.4903728276,0.3750091254,0.3777574635,0.4378917718,0.466278113,0.2599138403,0.2754741473,1.373348214,1.384404762,1.4325,1.138333333
8583486,İstanbul Başakşehir vs Gençlerbirliği,Turkey Süper Lig,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7114469727,0.8281372034,-11.66902307,0.6963732217,0.6249042441,0.8281372034,0.7940146619,0.626211162,3,2,45,45,0.0625,0.9375,0.045,0.6664469727,0.07487188028,0.4718580368,0.6098357297,0.4508227659,0.3759508856,0.5771344912,0.3894113841,0.2395889359,0.2183014737,1.599090204,1.269605496,1.964166667,1.088333333
8583486,İstanbul Başakşehir vs Gençlerbirliği,Turkey Süper Lig,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.5281419632,0.3901642703,13.7977693,0.5491772341,0.6240491144,0.3901642703,0.4228655088,0.6105886159,3,2,45,45,0.0625,0.9375,0.045,0.4831419632,0.07487188028,0.4718580368,0.6098357297,0.4508227659,0.3759508856,0.5771344912,0.3894113841,0.2395889359,0.2183014737,1.599090204,1.269605496,1.964166667,1.088333333
8583486,İstanbul Başakşehir vs Gençlerbirliği,Turkey Süper Lig,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7604110641,0.7816985263,-2.128746223,0.7544495442,0.7510466415,0.7816985263,0.7831198293,0.7632002221,3,2,45,45,0.0625,0.9375,0.045,0.7154110641,0.07487188028,0.4718580368,0.6098357297,0.4508227659,0.3759508856,0.5771344912,0.3894113841,0.2395889359,0.2183014737,1.599090204,1.269605496,1.964166667,1.088333333
8583547,Trabzonspor vs Galatasaray,Turkey Süper Lig,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.6368688349,0.546230441,9.063839395,0.6904544814,0.620335936,0.546230441,0.6699339881,0.5440290003,2,2,45,45,0.04255319149,0.9574468085,0.045,0.5918688349,0.07390410813,0.3905507076,0.453769559,0.445795722,0.379664064,0.457195052,0.4559709997,0.2463181273,0.2475106686,1.602021277,1.295851064,2.0225,1.7025
8583547,Trabzonspor vs Galatasaray,Turkey Süper Lig,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.6094492924,0.7012802276,-9.183093516,0.554204278,0.6281083861,0.7012802276,0.542804948,0.6819532564,2,2,45,45,0.04255319149,0.9574468085,0.045,0.5644492924,0.07390410813,0.3905507076,0.453769559,0.445795722,0.379664064,0.457195052,0.4559709997,0.2463181273,0.2475106686,1.602021277,1.295851064,2.0225,1.7025
8583547,Trabzonspor vs Galatasaray,Turkey Süper Lig,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7536818727,0.7524893314,0.1192541215,0.7553412406,0.7515556779,0.7524893314,0.787261064,0.7740177433,2,2,45,45,0.04255319149,0.9574468085,0.045,0.7086818727,0.07390410813,0.3905507076,0.453769559,0.445795722,0.379664064,0.457195052,0.4559709997,0.2463181273,0.2475106686,1.602021277,1.295851064,2.0225,1.7025
8555903,Hapoel Be'er Sheva vs Ironi Kiryat Shmona,Israel Israeli Premier League,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7011235431,0.8357870119,-13.46634688,0.6722818173,0.624143526,0.8357870119,0.5936522222,0.6997736934,2,2,28,28,0.06666666667,0.9333333333,0.045,0.6561235431,0.05158147235,0.4737747763,0.627202385,0.4398260641,0.3882445918,0.4063477778,0.4786799901,0.2273487668,0.2085846269,1.728166667,1.465333333,1.9225,1.98
8555903,Hapoel Be'er Sheva vs Ironi Kiryat Shmona,Israel Israeli Premier League,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.5262252237,0.372797615,15.34276088,0.5601739359,0.6117554082,0.372797615,0.6160853276,0.5213200099,2,2,28,28,0.06666666667,0.9333333333,0.045,0.4812252237,0.05158147235,0.4737747763,0.627202385,0.4398260641,0.3882445918,0.4063477778,0.4786799901,0.2273487668,0.2085846269,1.728166667,1.465333333,1.9225,1.98
8555903,Hapoel Be'er Sheva vs Ironi Kiryat Shmona,Israel Israeli Premier League,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7726512332,0.7914153731,-1.876413994,0.7675442469,0.7641010658,0.7914153731,0.7902624502,0.7789062967,2,2,28,28,0.06666666667,0.9333333333,0.045,0.7276512332,0.05158147235,0.4737747763,0.627202385,0.4398260641,0.3882445918,0.4063477778,0.4786799901,0.2273487668,0.2085846269,1.728166667,1.465333333,1.9225,1.98
8419388,Gimnasia Mendoza vs Deportivo Riestra,,1X,CRITICAL MISSING,VERIFIED,,NU,,0.7417831325,,0.7655381956,0.654198898,0.7417831325,0.7655381956,0.654198898,12,12,390,390,1,0,0.025,,0.1247227959,,0.4065542169,0.4975413589,0.372818563,0.4975413589,0.372818563,,0.3352289157,1.44,0.8966666667,1.44,0.8966666667
8419388,Gimnasia Mendoza vs Deportivo Riestra,,X2,CRITICAL MISSING,VERIFIED,,NU,,0.5934457831,,0.5024586411,0.627181437,0.5934457831,0.5024586411,0.627181437,12,12,390,390,1,0,0.025,,0.1247227959,,0.4065542169,0.4975413589,0.372818563,0.4975413589,0.372818563,,0.3352289157,1.44,0.8966666667,1.44,0.8966666667
8419388,Gimnasia Mendoza vs Deportivo Riestra,,12,CRITICAL MISSING,VERIFIED,,NU,,0.6647710843,,0.7320031633,0.718619665,0.6647710843,0.7320031633,0.718619665,12,12,390,390,1,0,0.025,,0.1247227959,,0.4065542169,0.4975413589,0.372818563,0.4975413589,0.372818563,,0.3352289157,1.44,0.8966666667,1.44,0.8966666667
8419459,Gimnasia La Plata vs Banfield,,1X,CRITICAL MISSING,VERIFIED,,NU,,0.7830018083,,0.7398986077,0.6493154291,0.7830018083,0.7398986077,0.6493154291,12,13,390,390,1,0,0.025,,0.1004272049,,0.5220012055,0.4938235934,0.3933963885,0.4938235934,0.3933963885,,0.2610006028,1.630384615,1.113974359,1.630384615,1.113974359
8419459,Gimnasia La Plata vs Banfield,,X2,CRITICAL MISSING,VERIFIED,,NU,,0.4779987945,,0.5061764066,0.6066036115,0.4779987945,0.5061764066,0.6066036115,12,13,390,390,1,0,0.025,,0.1004272049,,0.5220012055,0.4938235934,0.3933963885,0.4938235934,0.3933963885,,0.2610006028,1.630384615,1.113974359,1.630384615,1.113974359
8419459,Gimnasia La Plata vs Banfield,,12,CRITICAL MISSING,VERIFIED,,NU,,0.7389993972,,0.7539249857,0.7440809594,0.7389993972,0.7539249857,0.7440809594,12,13,390,390,1,0,0.025,,0.1004272049,,0.5220012055,0.4938235934,0.3933963885,0.4938235934,0.3933963885,,0.2610006028,1.630384615,1.113974359,1.630384615,1.113974359
8555860,Beitar Jerusalem vs Hapoel Haifa,Israel Israeli Premier League,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.6864845315,0.7782760691,-9.179153757,0.6759836248,0.6156948074,0.7782760691,0.6441281506,0.5776501057,2,2,28,28,0.06666666667,0.9333333333,0.045,0.6414845315,0.06426370036,0.4538731002,0.5508669091,0.4429630641,0.3843051926,0.4256315571,0.4223498943,0.2326114312,0.2274091599,1.725833333,1.447666667,1.8875,1.715
8555860,Beitar Jerusalem vs Hapoel Haifa,Israel Israeli Premier League,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.5461268998,0.4491330909,9.699380889,0.5570369359,0.6213006363,0.4491330909,0.5743684429,0.6629723848,2,2,28,28,0.06666666667,0.9333333333,0.045,0.5011268998,0.06426370036,0.4538731002,0.5508669091,0.4429630641,0.3843051926,0.4256315571,0.4223498943,0.2326114312,0.2274091599,1.725833333,1.447666667,1.8875,1.715
8555860,Beitar Jerusalem vs Hapoel Haifa,Israel Israeli Premier League,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7673885688,0.7725908401,-0.5202271322,0.7669794393,0.7630045563,0.7725908401,0.7815034065,0.7593775096,2,2,28,28,0.06666666667,0.9333333333,0.045,0.7223885688,0.06426370036,0.4538731002,0.5508669091,0.4429630641,0.3843051926,0.4256315571,0.4223498943,0.2326114312,0.2274091599,1.725833333,1.447666667,1.8875,1.715
8561285,Debrecen vs Vasas,Hungary NB I,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.6620428795,0.651396648,1.064623145,0.6920391923,0.6126964854,0.651396648,0.6862339164,0.5742794999,4,3,41,41,0.08888888889,0.9111111111,0.045,0.6170428795,0.08166598235,0.4246886346,0.3947858473,0.4618782245,0.3873035146,0.4177346749,0.4257205001,0.2373542449,0.2566108007,1.783330808,1.421083333,1.355833333,1.1375
8561285,Debrecen vs Vasas,Hungary NB I,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.5753113654,0.6052141527,-2.990278731,0.5381217755,0.6197877578,0.6052141527,0.5822653251,0.6676119428,4,3,41,41,0.08888888889,0.9111111111,0.045,0.5303113654,0.08166598235,0.4246886346,0.3947858473,0.4618782245,0.3873035146,0.4177346749,0.4257205001,0.2373542449,0.2566108007,1.783330808,1.421083333,1.355833333,1.1375
8561285,Debrecen vs Vasas,Hungary NB I,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7626457551,0.7433891993,1.925655587,0.7698390322,0.7675157567,0.7433891993,0.7315007585,0.7581085573,4,3,41,41,0.08888888889,0.9111111111,0.045,0.7176457551,0.08166598235,0.4246886346,0.3947858473,0.4618782245,0.3873035146,0.4177346749,0.4257205001,0.2373542449,0.2566108007,1.783330808,1.421083333,1.355833333,1.1375
8565779,Grazer AK vs Austria Wien,Austria Bundesliga,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.6864214987,0.6602316602,2.618983852,0.732174571,0.6211051928,0.6602316602,0.8027512896,0.5980904982,2,3,36,36,0.05263157895,0.9473684211,0.045,0.6414214987,0.1191888429,0.4363345543,0.3822393822,0.4940958926,0.3788948072,0.562333374,0.4019095018,0.2500869445,0.277992278,1.715145074,1.201771255,1.690833333,0.8925
8565779,Grazer AK vs Austria Wien,Austria Bundesliga,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.5636654457,0.6177606178,-5.409517203,0.5059041074,0.6250929503,0.6177606178,0.437666626,0.6503450981,2,3,36,36,0.05263157895,0.9473684211,0.045,0.5186654457,0.1191888429,0.4363345543,0.3822393822,0.4940958926,0.3788948072,0.562333374,0.4019095018,0.2500869445,0.277992278,1.715145074,1.201771255,1.690833333,0.8925
8565779,Grazer AK vs Austria Wien,Austria Bundesliga,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7499130555,0.722007722,2.790533351,0.7619213216,0.7538018569,0.722007722,0.7595820844,0.7515644037,2,3,36,36,0.05263157895,0.9473684211,0.045,0.7049130555,0.1191888429,0.4363345543,0.3822393822,0.4940958926,0.3788948072,0.562333374,0.4019095018,0.2500869445,0.277992278,1.715145074,1.201771255,1.690833333,0.8925
8579574,CS U Craiova vs FCSB,Romania Liga I,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7649940325,0.7718894009,-0.6895368461,0.8252231897,0.6376403495,0.7718894009,0.8250543962,0.6869981744,5,4,71,71,0.06578947368,0.9342105263,0.045,0.7199940325,0.2188194362,0.5176125593,0.5184331797,0.5902788312,0.3714593951,0.6074155762,0.4524359292,0.2473814731,0.2534562212,1.729387939,0.8186021382,1.915,0.9175
8579574,CS U Craiova vs FCSB,Romania Liga I,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.4823874407,0.4815668203,0.08206204013,0.4097211688,0.6285406049,0.4815668203,0.3925844238,0.5475640708,5,4,71,71,0.06578947368,0.9342105263,0.045,0.4373874407,0.2188194362,0.5176125593,0.5184331797,0.5902788312,0.3714593951,0.6074155762,0.4524359292,0.2473814731,0.2534562212,1.729387939,0.8186021382,1.915,0.9175
8579574,CS U Craiova vs FCSB,Romania Liga I,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7526185269,0.7465437788,0.6074748059,0.7650556415,0.7338190456,0.7465437788,0.7823611799,0.7654377548,5,4,71,71,0.06578947368,0.9342105263,0.045,0.7076185269,0.2188194362,0.5176125593,0.5184331797,0.5902788312,0.3714593951,0.6074155762,0.4524359292,0.2473814731,0.2534562212,1.729387939,0.8186021382,1.915,0.9175
8614541,Ascoli vs Avellino,Italy Serie B,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.6742197524,0.7382296,-6.40098476,0.6607817154,0.6370859788,0.7382296,0.8271935569,0.7105101449,2,1,40,40,0.04761904762,0.9523809524,0.045,0.6292197524,0.02369573665,0.4010693424,0.4443712156,0.3944412972,0.3710235597,0.586682238,0.4557884684,0.27315041,0.2938583845,1.333768873,1.216826365,1.675,0.7825
8614541,Ascoli vs Avellino,Italy Serie B,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.5989306576,0.5556287844,4.330187312,0.6055587028,0.6289764403,0.5556287844,0.413317762,0.5442115316,2,1,40,40,0.04761904762,0.9523809524,0.045,0.5539306576,0.02369573665,0.4010693424,0.4443712156,0.3944412972,0.3710235597,0.586682238,0.4557884684,0.27315041,0.2938583845,1.333768873,1.216826365,1.675,0.7825
8614541,Ascoli vs Avellino,Italy Serie B,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.72684959,0.7061416155,2.070797448,0.7336595818,0.7339375809,0.7061416155,0.7594886811,0.7452783235,2,1,40,40,0.04761904762,0.9523809524,0.045,0.68184959,0.02369573665,0.4010693424,0.4443712156,0.3944412972,0.3710235597,0.586682238,0.4557884684,0.27315041,0.2938583845,1.333768873,1.216826365,1.675,0.7825
8546200,Istra 1961 vs Gorica,Croatia Prva HNL,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7244018944,0.7410582559,-1.665636149,0.7663538485,0.6238416248,0.7410582559,0.7609699996,0.7115788715,4,3,34,34,0.1052631579,0.8947368421,0.045,0.6794018944,0.1604315837,0.4938296015,0.4745005782,0.5537498039,0.3933182202,0.5448286529,0.4771644839,0.2305722929,0.2665576777,2.048122333,1.26958037,2,1.263333333
8546200,Istra 1961 vs Gorica,Croatia Prva HNL,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.5061703985,0.5254994218,-1.932902336,0.4462501961,0.6066817798,0.5254994218,0.4551713471,0.5228355161,4,3,34,34,0.1052631579,0.8947368421,0.045,0.4611703985,0.1604315837,0.4938296015,0.4745005782,0.5537498039,0.3933182202,0.5448286529,0.4771644839,0.2305722929,0.2665576777,2.048122333,1.26958037,2,1.263333333
8546200,Istra 1961 vs Gorica,Croatia Prva HNL,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.7694277071,0.7334423223,3.598538485,0.7873959554,0.7694765954,0.7334423223,0.7838586532,0.7655856124,4,3,34,34,0.1052631579,0.8947368421,0.045,0.7244277071,0.1604315837,0.4938296015,0.4745005782,0.5537498039,0.3933182202,0.5448286529,0.4771644839,0.2305722929,0.2665576777,2.048122333,1.26958037,2,1.263333333
8547844,Ajax vs Excelsior,Netherlands Eredivisie,1X,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.6296732793,0.8876005362,-25.79272569,0.5102823309,0.6105279192,0.8876005362,0.5702737378,0.7228993044,3,3,54,54,0.05263157895,0.9473684211,0.045,0.5846732793,0.1002455883,0.4388391668,0.740616622,0.4897176691,0.4014262333,0.4297262622,0.5114533522,0.1908341125,0.1469839142,1.732675439,2.207368421,1.830833333,2.01
8547844,Ajax vs Excelsior,Netherlands Eredivisie,X2,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.5611608332,0.259383378,30.17774552,0.693343094,0.5985737667,0.259383378,0.6406232976,0.4885466478,3,3,54,54,0.05263157895,0.9473684211,0.045,0.5161608332,0.1002455883,0.4388391668,0.740616622,0.4897176691,0.4014262333,0.4297262622,0.5114533522,0.1908341125,0.1469839142,1.732675439,2.207368421,1.830833333,2.01
8547844,Ajax vs Excelsior,Netherlands Eredivisie,12,READY,SMALL SAMPLE,PRIOR / SHRINKAGE,DA,0.8091658875,0.8530160858,-4.385019826,0.7963745751,0.7908983141,0.8530160858,0.7891029646,0.7885540478,3,3,54,54,0.05263157895,0.9473684211,0.045,0.7641658875,0.1002455883,0.4388391668,0.740616622,0.4897176691,0.4014262333,0.4297262622,0.5114533522,0.1908341125,0.1469839142,1.732675439,2.207368421,1.830833333,2.01
